OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
POC13009	6	POC13009_L375.avi	82721	POC13009_R376.avi	79879	55.14733	TimeSeaBed	47.73733	454.05226	1.21512	1.11218	1838.60163	7.86268	4.00609	1.11060	-230.45647	100.75663	-1821.31652	Carangidae	Caranx	tille	37337049	1	AD	Passing			
POC13009	7	POC13009_L375.avi	98477	POC13009_R376.avi	95635	65.65133	TimeSeaBed	58.24133	309.88744	3.72907	7.17136	1754.35269	13.43998	60.91657	13.57399	402.53308	65.06933	-1706.30785	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13009	8	POC13009_L375.avi	98477	POC13009_R376.avi	95635	65.65133	TimeSeaBed	58.24133	175.76253	1.30853	7.56923	1295.46410	14.85892	28.58210	1.59494	-324.83676	-69.59621	-1252.14403	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13009	10	POC13009_L375.avi	98480	POC13009_R376.avi	95638	65.65333	TimeSeaBed	58.24333	339.42033	5.75398	21.31204	2352.42007	9.22326	45.93184	7.87079	370.62097	-69.33352	-2322.00628	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13009	11	POC13009_L375.avi	98499	POC13009_R376.avi	95657	65.66600	TimeSeaBed	58.25600	211.45347	1.38800	7.45926	1723.07280	4.50007	14.71700	14.98645	135.02968	-6.63811	-1717.76098	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13009	12	POC13009_L375.avi	98499	POC13009_R376.avi	95657	65.66600	TimeSeaBed	58.25600	216.77106	2.47610	1.64025	2320.97585	16.79049	9.93826	4.08742	670.40583	9.05754	-2222.02675	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13009	13	POC13009_L375.avi	98506	POC13009_R376.avi	95664	65.67067	TimeSeaBed	58.26067	198.28212	1.29623	14.67435	1559.72408	4.05429	16.75198	0.65240	-110.15624	-5.11672	-1555.82088	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13009	14	POC13009_L375.avi	98523	POC13009_R376.avi	95681	65.68200	TimeSeaBed	58.27200	173.67218	1.44581	12.48159	1428.99850	12.32239	26.97229	20.08268	298.69750	-61.51305	-1396.07760	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13009	15	POC13009_L375.avi	98523	POC13009_R376.avi	95681	65.68200	TimeSeaBed	58.27200	167.52414	1.98431	17.58905	2144.66611	13.97993	10.11551	4.13511	487.65784	175.01587	-2081.14199	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13009	16	POC13009_L375.avi	98523	POC13009_R376.avi	95681	65.68200	TimeSeaBed	58.27200	187.93877	5.12589	9.62668	2195.93003	18.72566	59.88500	18.28140	690.93640	139.98849	-2079.69200	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC39002	0	POC39002_L371.avi	16860	POC39002_R372.avi	15308	11.24000	TimeSeaBed	4.02933	152.89231	0.74298	1.70822	1335.09277	11.53686	8.03094	4.79467	22.90630	-266.03191	-1308.11889	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC39002	1	POC39002_L371.avi	16869	POC39002_R372.avi	15317	11.24600	TimeSeaBed	4.03533	144.44433	1.41328	2.39712	1213.80340	13.72767	38.98840	1.71760	-155.71080	-242.32974	-1179.13067	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC39002	2	POC39002_L371.avi	17055	POC39002_R372.avi	15503	11.37000	TimeSeaBed	4.15933	113.81797	2.10754	1.46853	1427.73940	17.69089	47.92372	0.57786	-380.76340	-207.98288	-1360.22136	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC39002	3	POC39002_L371.avi	27888	POC39002_R372.avi	26336	18.59200	TimeSeaBed	11.38133	232.52772	2.51507	1.83984	1468.29078	11.63054	52.83774	10.17862	-262.37015	-137.04868	-1438.14372	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC39002	4	POC39002_L371.avi	62629	POC39002_R372.avi	61077	41.75267	TimeSeaBed	34.54200	374.15043	1.21967	2.89727	1051.95835	2.36041	42.25399	15.38248	-16.42673	40.09043	-1051.06579	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC38002	0	POC38002_L374.avi	26474	POC38002_R373.avi	24146	17.64933	TimeSeaBed	9.76267	240.05705	1.77399	3.80810	1699.52366	7.09118	21.28564	5.02613	-175.19035	115.43857	-1686.52392	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC38002	1	POC38002_L374.avi	26474	POC38002_R373.avi	24146	17.64933	TimeSeaBed	9.76267	210.73310	0.99950	4.26299	1550.72082	8.53007	7.50295	8.65485	-229.43440	16.34516	-1533.56701	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC38002	2	POC38002_L374.avi	26474	POC38002_R373.avi	24146	17.64933	TimeSeaBed	9.76267	245.90894	2.58239	1.94650	1835.14716	9.25073	29.79299	9.04668	280.09336	92.61834	-1811.27984	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC38002	3	POC38002_L374.avi	26474	POC38002_R373.avi	24146	17.64933	TimeSeaBed	9.76267	170.42443	0.94179	2.33055	1407.46533	11.31158	9.17157	5.82335	268.11251	-65.79002	-1380.12536	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC38002	4	POC38002_L374.avi	28415	POC38002_R373.avi	26087	18.94333	TimeSeaBed	11.05667	1140.02427	11.03290	2.72107	3265.14308	1.32402	42.69407	3.14683	52.36279	-54.31557	-3264.27133	Fistulariidae	Fistularia	commersonii	37278001	1	AD	Passing			
POC38002	5	POC38002_L374.avi	28806	POC38002_R373.avi	26478	19.20400	TimeSeaBed	11.31733	413.60603	1.33489	1.69307	1640.86202	6.55409	14.77700	3.17713	16.69332	-186.54457	-1630.13823	Synodontidae	Saurida	undosquamis	37118001	1	AD	Attracted			
POC38002	6	POC38002_L374.avi	34446	POC38002_R373.avi	32118	22.96400	TimeSeaBed	15.07733	339.96999	1.89352	3.70386	1892.77758	18.92696	13.99905	0.68501	-599.01696	134.56806	-1790.44048	Sphyraenidae	Sphyraena	forsteri	37382005	1	AD	Passing			
POC38002	7	POC38002_L374.avi	51719	POC38002_R373.avi	49391	34.47933	TimeSeaBed	26.59267	781.40978	2.75446	1.19377	1729.38566	12.05369	36.79139	11.79275	341.64291	-117.07043	-1691.25675	Carcharhinidae	Carcharhinus	coatesi	37018009	1	AD	Passing			
POC38002	8	POC38002_L374.avi	63205	POC38002_R373.avi	60877	42.13667	TimeSeaBed	34.25000	312.77127	2.37133	4.55763	2243.08626	13.66266	13.38132	11.74299	523.17841	-83.67747	-2179.61428	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC38002	9	POC38002_L374.avi	63207	POC38002_R373.avi	60879	42.13800	TimeSeaBed	34.25133	311.13897	1.60310	4.59845	1651.66246	14.18683	18.56386	0.96343	-375.90956	-150.17520	-1601.28958	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC38002	10	POC38002_L374.avi	68444	POC38002_R373.avi	66116	45.62933	TimeSeaBed	37.74267	294.80130	10.65907	5.58547	3920.76873	17.53930	29.32931	6.90732	1111.70715	400.24559	-3738.49410	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC38002	11	POC38002_L374.avi	92408	POC38002_R373.avi	90080	61.60533	TimeSeaBed	53.71867	439.82586	0.93594	4.16781	1409.34453	9.93097	6.67254	0.07536	-236.23925	57.16698	-1388.22727	Ariidae	Netuma	thalassina	37188001	1	AD	Passing			
POC38002	12	POC38002_L374.avi	92468	POC38002_R373.avi	90140	61.64533	TimeSeaBed	53.75867	453.09264	1.99624	3.04718	1861.59711	12.01637	18.90210	9.86695	366.41598	-126.28622	-1820.80611	Ariidae	Netuma	thalassina	37188001	1	AD	Passing			
POC38002	13	POC38002_L374.avi	95116	POC38002_R373.avi	92788	63.41067	TimeSeaBed	55.52400	392.05807	1.42385	1.03978	1467.60320	7.11164	23.22346	19.28806	180.78363	-18.16374	-1456.31265	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC38002	14	POC38002_L374.avi	96456	POC38002_R373.avi	94128	64.30400	TimeSeaBed	56.41733	1150.30841	2.23852	1.81195	1761.12106	1.17241	22.21076	3.61168	-12.47370	33.80650	-1760.75238	Carcharhinidae	Carcharhinus	sorrah	37018013	1	AD	Passing			
POC24009	5	POC24009_L374.avi	70730	POC24009_R373.avi	69376	47.15333	TimeSeaBed	39.34533	359.31904	2.01375	1.95782	2163.13563	18.10236	5.60736	1.60216	654.39271	-153.34744	-2056.06676	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing			
POC24009	6	POC24009_L374.avi	80631	POC24009_R373.avi	79277	53.75400	TimeSeaBed	45.94600	377.16060	3.39387	0.47249	1655.01333	11.25340	56.47639	2.49830	211.17845	244.36766	-1623.19353	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC24009	9	POC24009_L374.avi	86485	POC24009_R373.avi	85131	57.65667	TimeSeaBed	49.84867	137.26716	1.54340	1.94968	1949.77809	10.59488	13.14760	3.34986	25.39107	357.59271	-1916.53785	Carangidae	Decapterus	spp		1	AD	Passing			
POC12001	0	POC12001_L371.avi	25817	POC12001_R372.avi	28123	17.21133	timeseabed	7.27467	211.67927	3.05806	4.40232	1715.88896	14.39982	46.00126	1.92063	-396.04774	-158.85644	-1661.98247	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC12001	1	POC12001_L371.avi	25820	POC12001_R372.avi	28126	17.21333	timeseabed	7.27667	197.75453	2.97892	4.24321	1986.46085	16.86188	30.00015	2.52989	-566.40860	-105.79279	-1901.05652	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC12001	2	POC12001_L371.avi	25852	POC12001_R372.avi	28158	17.23467	timeseabed	7.29800	197.17233	1.49526	3.57217	1457.65788	16.62812	24.57222	2.18213	-410.05085	-76.47591	-1396.70191	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC12001	3	POC12001_L371.avi	25922	POC12001_R372.avi	28228	17.28133	timeseabed	7.34467	174.52378	0.89636	4.56803	1203.77627	12.41999	19.55948	7.69885	-8.79836	-258.75386	-1175.60467	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC12001	4	POC12001_L371.avi	25928	POC12001_R372.avi	28234	17.28533	timeseabed	7.34867	186.46300	1.18905	2.24953	1672.13997	6.66138	11.11668	12.32508	-182.01657	-67.04066	-1660.85147	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC12001	5	POC12001_L371.avi	26082	POC12001_R372.avi	28388	17.38800	timeseabed	7.45133	209.27323	2.19823	2.56736	1278.88106	8.29796	62.42587	6.85896	-133.94966	-126.97782	-1265.49235	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC12001	6	POC12001_L371.avi	30160	POC12001_R372.avi	32466	20.10667	timeseabed	10.17000	322.32782	10.00932	7.19839	3375.27992	17.01631	39.91104	3.27491	-943.13086	293.53767	-3227.51519	Sphyraenidae	Sphyraena	qenie	37382009	1	AD	Passing			
POC12001	7	POC12001_L371.avi	45186	POC12001_R372.avi	47492	30.12400	timeseabed	20.18733	353.39642	2.18640	7.34763	2384.51915	7.99700	10.38788	6.85481	326.11828	-60.79775	-2361.33057	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC12001	8	POC12001_L371.avi	45186	POC12001_R372.avi	47492	30.12400	timeseabed	20.18733	410.54803	3.74363	4.92257	1928.86359	14.90610	44.86343	9.12936	-492.89558	56.93087	-1863.95482	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC12001	9	POC12001_L371.avi	45205	POC12001_R372.avi	47511	30.13667	timeseabed	20.20000	359.94648	3.82303	5.64542	2308.15628	18.15611	28.09719	0.72828	714.62559	81.32246	-2193.23558	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC12001	10	POC12001_L371.avi	47089	POC12001_R372.avi	49395	31.39267	timeseabed	21.45600	456.33290	1.37992	2.76065	1697.14224	11.75421	11.41878	4.61087	320.77752	-128.96446	-1661.55401	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC12001	11	POC12001_L371.avi	49023	POC12001_R372.avi	51329	32.68200	timeseabed	22.74533	531.28496	1.39303	6.54204	1976.23629	2.28042	7.55451	7.68179	49.17252	61.36396	-1974.67121	Ariidae	Netuma	thalassina	37188001	1	AD	Passing			
POC12001	12	POC12001_L371.avi	57345	POC12001_R372.avi	59651	38.23000	timeseabed	28.29333	219.64919	2.08691	6.53636	1965.50301	14.00637	16.93115	7.37050	432.54994	197.99153	-1907.06633	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC12001	13	POC12001_L371.avi	57349	POC12001_R372.avi	59655	38.23267	timeseabed	28.29600	399.44874	1.20715	3.21022	1550.33203	7.00452	14.10128	6.43738	92.53694	164.86459	-1538.76119	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC12001	14	POC12001_L371.avi	57371	POC12001_R372.avi	59677	38.24733	timeseabed	28.31067	429.27469	2.44655	1.79142	1697.77786	16.00531	34.83863	1.70161	-338.89963	322.93276	-1631.96542	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC12001	15	POC12001_L371.avi	90827	POC12001_R372.avi	93133	60.55133	timeseabed	50.61467	1069.92840	12.37173	6.05902	3368.76831	12.39143	48.79750	2.06196	-671.41497	-267.93433	-3290.29073	Rhynchobatidae	Rhynchobatus	australiae	37026005	1	AD	Passing			
POC12001	16	POC12001_L371.avi	101503	POC12001_R372.avi	103809	67.66867	timeseabed	57.73200	626.86209	7.46476	11.40716	3380.82413	7.58460	25.69068	6.93994	-396.70246	204.33434	-3351.24551	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing			
POC11013	1	POC11013_L.avi	16058	POC11013_R.avi	14376	10.70533	Timeseabed	2.88267	78.60490	0.79614	0.90892	1340.17396	15.18221	6.83405	2.02691	236.22909	-259.57862	-1293.39901	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC11013	2	POC11013_L.avi	55976	POC11013_R.avi	54294	37.31733	Timeseabed	29.49467	526.30320	2.54943	3.86465	1645.43862	10.27534	37.77334	0.36639	271.36830	-111.83936	-1619.04893	Ariidae	Netuma	thalassina	37188001	1	AD	Passing			
POC11013	3	POC11013_L.avi	65277	POC11013_R.avi	63595	43.51800	Timeseabed	35.69533	841.54750	2.63983	2.98495	2635.89148	4.33730	9.95268	3.54701	163.67939	-113.79000	-2628.34259	Carcharhinidae	Carcharhinus	sorrah	37018013	1	AD	Passing			
POC11013	5	POC11013_L.avi	66212	POC11013_R.avi	64530	44.14133	Timeseabed	36.31867	1854.48443	6.66262	3.52873	2922.75737	7.44714	27.56569	5.44920	235.45107	296.76500	-2898.10351	Sphyrnidae	Sphyrna	mokarran	37019002	1	AD	Passing			
POC11013	6	POC11013_L.avi	68599	POC11013_R.avi	66917	45.73267	Timeseabed	37.91000	546.66797	6.42684	0.73064	2659.74077	10.06574	38.22320	2.97031	453.92921	-100.23364	-2618.80172	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing			
POC11013	7	POC11013_L.avi	90424	POC11013_R.avi	88742	60.28267	Timeseabed	52.46000	225.04187	1.05535	7.38175	1636.94579	12.59006	1.12805	6.90015	-324.97494	-147.32855	-1597.58477	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC11013	8	POC11013_L.avi	90461	POC11013_R.avi	88779	60.30733	Timeseabed	52.48467	262.04813	4.02543	4.84567	2175.25395	15.66655	35.63522	0.07718	-572.21643	-132.70063	-2094.44232	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC11013	9	POC11013_L.avi	90519	POC11013_R.avi	88837	60.34600	Timeseabed	52.52333	249.79974	3.98806	1.43391	2129.13534	2.73244	35.56091	1.48077	-25.35244	-98.28281	-2126.71462	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC11013	10	POC11013_L.avi	90519	POC11013_R.avi	88837	60.34600	Timeseabed	52.52333	221.60302	3.11759	2.22981	2338.26958	14.36253	19.65264	0.18499	563.15664	-138.85589	-2265.18835	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC11013	13	POC11013_L.avi	90680	POC11013_R.avi	88998	60.45333	Timeseabed	52.63067	222.18090	1.89129	2.59182	1821.54014	13.15736	18.28895	1.37613	405.41227	86.94317	-1773.72215	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC11013	14	POC11013_L.avi	103079	POC11013_R.avi	101397	68.71933		-1.00000	451.08525	1.88654	5.02215	1457.72983	9.75949	34.37823	11.34454	239.35113	-61.41066	-1436.63357	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC11002	2	POC11002_L373.avi	45859	POC11002_R374.avi	43423	30.57267	timeseabed	15.89400	637.44138	2.00301	7.86721	2612.05046	5.19554	5.45614	0.82187	191.71296	138.54463	-2601.31873	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing			
POC11002	3	POC11002_L373.avi	47831	POC11002_R374.avi	45395	31.88733	timeseabed	17.20867	318.96893	1.42441	2.09043	1759.50353	18.38265	3.89515	6.73137	554.87067	-3.22511	-1669.71878	Lutjanidae	Lutjanus	russellii	37346065	1	AD	Passing			
POC11002	4	POC11002_L373.avi	47847	POC11002_R374.avi	45411	31.89800	timeseabed	17.21933	320.68971	2.46327	2.25403	1688.48615	13.39205	34.70159	1.96118	-370.47277	-125.25854	-1642.57289	Lutjanidae	Lutjanus	russellii	37346065	1	AD	Passing			
POC11002	5	POC11002_L373.avi	47853	POC11002_R374.avi	45417	31.90200	timeseabed	17.22333	269.84853	2.33421	2.95407	1917.29642	4.73051	23.39076	0.84000	54.67073	-148.36584	-1910.76536	Lutjanidae	Lutjanus	russellii	37346065	1	AD	Passing			
POC11002	7	POC11002_L373.avi	54391	POC11002_R374.avi	51955	36.26067	timeseabed	21.58200	296.69631	2.06972	11.78270	1710.81316	10.59379	34.08750	37.08815	308.55311	60.99589	-1681.65280	Lutjanidae	Lutjanus	vitta	37346003	1	AD	Passing			
POC11002	8	POC11002_L373.avi	54475	POC11002_R374.avi	52039	36.31667	timeseabed	21.63800	281.92952	3.09920	2.44615	2275.37406	5.57486	22.86957	13.01534	-201.66569	-90.50623	-2264.61182	Lutjanidae	Lutjanus	vitta	37346003	1	AD	Passing			
POC11002	9	POC11002_L373.avi	55525	POC11002_R374.avi	53089	37.01667	timeseabed	22.33800	322.19133	5.46547	3.65184	2744.41775	4.51254	29.35701	9.68388	152.41436	152.94694	-2735.91043	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing			
POC11002	10	POC11002_L373.avi	55565	POC11002_R374.avi	53129	37.04333	timeseabed	22.36467	411.63545	1.46061	5.26434	1596.28113	14.30523	16.82248	11.03780	387.24708	74.88427	-1546.78553	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing			
POC11002	12	POC11002_L373.avi	65329	POC11002_R374.avi	62893	43.55267	timeseabed	28.87400	374.72279	1.06860	1.23001	1483.75884	2.78804	19.66272	47.04756	68.80674	-21.78105	-1482.00254	Lutjanidae	Lutjanus	sebae	37346004	1	AD	Passing			
POC11002	13	POC11002_L373.avi	65504	POC11002_R374.avi	63068	43.66933	timeseabed	28.99067	400.22839	2.17584	4.86064	1380.83774	10.98855	61.77733	32.64611	-242.24879	102.92011	-1355.52051	Lutjanidae	Lutjanus	sebae	37346004	1	AD	Passing			
POC11002	14	POC11002_L373.avi	65504	POC11002_R374.avi	63068	43.66933	timeseabed	28.99067	324.99877	1.54895	5.35150	1344.52220	9.80865	34.63908	20.67948	-183.13317	-137.57323	-1324.86822	Lutjanidae	Lutjanus	sebae	37346004	1	AD	Passing			
POC11002	15	POC11002_L373.avi	65524	POC11002_R374.avi	63088	43.68267	timeseabed	29.00400	543.36687	1.27652	7.31594	1510.83060	13.02995	17.21616	25.55204	339.88885	22.49462	-1471.93025	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC11002	16	POC11002_L373.avi	65524	POC11002_R374.avi	63088	43.68267	timeseabed	29.00400	288.79427	0.99387	2.36465	1516.81198	10.35668	9.85075	10.11773	150.53682	-227.36784	-1492.09957	Serranidae	Epinephelus	areolatus	37311009	1	AD	Passing			
POC11002	17	POC11002_L373.avi	65694	POC11002_R374.avi	63258	43.79600	timeseabed	29.11733	456.83932	1.02543	0.65454	1733.36884	5.55036	2.57533	21.85853	157.29996	-58.00058	-1725.24207	Lutjanidae	Lutjanus	sebae	37346004	1	AD	Passing			
POC11002	18	POC11002_L373.avi	65710	POC11002_R374.avi	63274	43.80667	timeseabed	29.12800	431.18574	0.87287	1.64430	1440.09972	12.00608	4.05746	38.64513	-270.19220	-129.36046	-1408.59833	Lutjanidae	Lutjanus	sebae	37346004	1	AD	Passing			
POC11002	19	POC11002_L373.avi	69393	POC11002_R374.avi	66957	46.26200	timeseabed	31.58333	147.54991	8.93422	2.28521	4413.92742	6.22856	17.94387	9.74911	379.97594	291.46638	-4387.87202	Carangidae	Carangoides	caeruleopinnatus	37337021	1	AD	Passing			
POC11002	21	POC11002_L373.avi	70959	POC11002_R374.avi	68523	47.30600	timeseabed	32.62733	533.64816	1.76846	4.16287	1735.81527	14.87128	18.79799	14.41872	445.18443	-16.61147	-1677.67384	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC11002	24	POC11002_L373.avi	71255	POC11002_R374.avi	68819	47.50333	timeseabed	32.82467	504.51776	4.35015	1.99743	2040.40192	5.08343	43.92986	9.00370	156.82860	89.94809	-2032.37647	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC11002	25	POC11002_L373.avi	75661	POC11002_R374.avi	73225	50.44067	timeseabed	35.76200	607.34107	5.43656	3.28908	2075.68268	9.85156	59.01176	3.98294	-310.86087	-171.72925	-2045.07535	Carcharhinidae	Carcharhinus	coatesi	37018009	1	AD	Passing			
POC11002	26	POC11002_L373.avi	77752	POC11002_R374.avi	75316	51.83467	timeseabed	37.15600	397.36251	1.72548	7.84580	1636.84872	9.14033	23.02164	18.61570	-254.14156	-54.96973	-1616.06439	Ariidae	Netuma	thalassina	37188001	1	AD	Passing			
POC11002	27	POC11002_L373.avi	83746	POC11002_R374.avi	81310	55.83067	timeseabed	41.15200	372.23314	7.52084	6.03533	2877.50579	18.51955	43.05897	0.35311	871.94792	273.97278	-2728.49506	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC11002	28	POC11002_L373.avi	100480	POC11002_R374.avi	98044	66.98667	timeseabed	52.30800	269.61278	1.12157	5.95622	1554.39284	16.56097	8.10685	12.61872	379.71830	228.28391	-1489.91193	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
POC11002	29	POC11002_L373.avi	100486	POC11002_R374.avi	98050	66.99067	timeseabed	52.31200	276.64284	1.98116	1.44075	1626.95969	8.39582	28.55982	14.44373	231.04976	-55.20730	-1609.52353	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
POC11002	30	POC11002_L373.avi	100486	POC11002_R374.avi	98050	66.99067	timeseabed	52.31200	247.60508	1.74602	3.92741	1749.82722	20.44274	21.62299	25.72847	578.82946	-196.15839	-1639.62607	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
POC11002	31	POC11002_L373.avi	100486	POC11002_R374.avi	98050	66.99067	timeseabed	52.31200	255.31698	4.28775	3.60075	2111.79415	13.87624	47.11250	23.00698	477.41456	-169.05343	-2050.16361	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
POC11002	35	POC11002_L373.avi	102594	POC11002_R374.avi	100158	68.39600	timeseabed	53.71733	272.72946	1.29647	3.97178	1877.25914	4.28678	9.33398	2.15368	109.71200	-87.48563	-1872.00733	Balistidae	Abalistes	stellatus	37465011	1	AD	Passing			
POC11002	36	POC11002_L373.avi	104608	POC11002_R374.avi	102172	69.73867	timeseabed	55.06000	450.97867	1.22093	3.09133	1914.95305	12.82437	2.25943	5.78839	-243.91271	348.09974	-1867.18460	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC11002	37	POC11002_L373.avi	104614	POC11002_R374.avi	102178	69.74267	timeseabed	55.06400	491.64985	2.16833	2.23703	2057.57772	6.33165	16.84066	8.66352	204.46191	98.41991	-2045.02687	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC11002	38	POC11002_L373.avi	105054	POC11002_R374.avi	102618	70.03600	timeseabed	55.35733	285.14167	1.54954	8.25190	1390.76372	11.84940	30.29295	1.94260	174.57839	-226.00445	-1361.12751	Serranidae	Epinephelus	areolatus	37311009	1	AD	Passing			
POC11002	39	POC11002_L373.avi	105054	POC11002_R374.avi	102618	70.03600	timeseabed	55.35733	154.90789	0.97825	2.01950	1599.74680	8.06900	9.42454	35.41566	-95.02375	-203.45244	-1583.90890	Serranidae	Epinephelus	areolatus	37311009	1	AD	Passing			
POC11002	40	POC11002_L373.avi	105067	POC11002_R374.avi	102631	70.04467	timeseabed	55.36600	294.07263	1.59965	3.82435	1484.94298	9.90877	27.30415	13.16798	101.22280	-234.62513	-1462.79207	Serranidae	Epinephelus	areolatus	37311009	1	AD	Passing			
POC11002	41	POC11002_L373.avi	107824	POC11002_R374.avi	105388	71.88267	timeseabed	57.20400	228.00015	6.86930	3.14782	2681.00936	16.10014	51.83367	25.79313	-742.37707	40.65374	-2575.85611	Echeneidae	Echeneis	naucrates	37336001	1	AD	Passing			
POC38005	1	POC38005_L367.avi	19203	POC38005_R368.avi	17703	12.80200	timeseabed	6.59667	325.15888	4.20209	5.48647	1881.10686	15.37913	61.14486	9.26210	-496.46269	-49.04063	-1813.74829	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC38005	2	POC38005_L367.avi	31576	POC38005_R368.avi	30076	21.05067	timeseabed	14.84533	208.09570	2.19675	0.35277	1442.76363	6.14072	44.10465	5.27698	-149.06091	-39.99563	-1434.48531	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC38005	3	POC38005_L367.avi	31586	POC38005_R368.avi	30086	21.05733	timeseabed	14.85200	216.73086	1.05298	3.21294	1333.75656	12.01471	19.13557	22.41242	-267.41748	-74.63929	-1304.53955	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC38005	4	POC38005_L367.avi	31599	POC38005_R368.avi	30099	21.06600	timeseabed	14.86067	241.28988	2.94714	2.35656	1503.52165	3.02444	61.70797	11.33829	47.89357	-63.23956	-1501.42743	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC38005	5	POC38005_L367.avi	31778	POC38005_R368.avi	30278	21.18533	timeseabed	14.98000	231.86271	1.13572	1.56404	1598.20236	8.75504	10.66596	5.72847	-231.11765	-75.90411	-1579.58031	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC38005	6	POC38005_L367.avi	36023	POC38005_R368.avi	34523	24.01533	timeseabed	17.81000	1068.75516	2.10899	0.99228	1541.96912	5.12908	29.91240	4.65220	-133.42659	-34.64786	-1535.79479	Carcharhinidae	Carcharhinus	sorrah	37018013	1	AD	Passing			
POC38005	7	POC38005_L367.avi	43493	POC38005_R368.avi	41993	28.99533	timeseabed	22.79000	388.98559	2.49586	1.83564	1903.43474	17.48405	26.96335	3.35899	568.01410	-66.28277	-1815.49728	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing			
