Dot Point Measurements																									
																									
"Generated: Tuesday, November 20, 2018 15:07:32"																									
																									
Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	Broad	Morphology	Type	FieldOfView	Relief	Bedforms	Bedform.type	CODE	Radius %
POC13001_L377.avi	105415	2542.1313	675	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.9
POC13001_L377.avi	105415	2542.1313	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC13001_L377.avi	105415	2542.1313	136	1727													Open Water			Open					100
POC13001_L377.avi	105415	2542.1313	405	1727													Open Water			Open					89.8
POC13001_L377.avi	105415	2542.1313	675	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	89.8
POC13001_L377.avi	105415	2542.1313	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC13002_L373.avi	24280	2569.1207	136	193													Open Water			Open					100
POC13002_L373.avi	24280	2569.1207	405	193													Open Water			Open					89.8
POC13002_L373.avi	24280	2569.1207	675	193													Open Water			Open					89.8
POC13002_L373.avi	24280	2569.1207	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC13002_L373.avi	24280	2569.1207	136	576													Open Water			Open					64.3
POC13002_L373.avi	24280	2569.1207	405	576													Open Water			Open					46.9
POC13002_L373.avi	24280	2569.1207	675	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.9
POC13002_L373.avi	24280	2569.1207	944	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC13002_L373.avi	24280	2569.1207	136	960													Open Water			Open					46.6
POC13002_L373.avi	24280	2569.1207	405	960													Open Water			Open					15.5
POC13002_L373.avi	24280	2569.1207	675	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	15.5
POC13002_L373.avi	24280	2569.1207	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.6
POC13002_L373.avi	24280	2569.1207	136	1344													Open Water			Open					64.3
POC13002_L373.avi	24280	2569.1207	405	1344													Open Water			Open					46.9
POC13002_L373.avi	24280	2569.1207	675	1344													Open Water			Open					46.9
POC13002_L373.avi	24280	2569.1207	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC13002_L373.avi	24280	2569.1207	136	1727													Open Water			Open					100
POC13002_L373.avi	24280	2569.1207	405	1727													Open Water			Open					89.8
POC13002_L373.avi	24280	2569.1207	675	1727													Open Water			Open					89.8
POC13002_L373.avi	24280	2569.1207	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC13003_L375.avi	80543	2691.8693	136	193													Open Water			Open					100
POC13003_L375.avi	80543	2691.8693	405	193													Open Water			Open					89.8
POC13003_L375.avi	80543	2691.8693	675	193													Open Water			Open					89.8
POC13003_L375.avi	80543	2691.8693	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	Bioturbated		82001015	100
POC13003_L375.avi	80543	2691.8693	136	576													Open Water			Open					64.3
POC13003_L375.avi	80543	2691.8693	405	576													Open Water			Open					46.9
POC13003_L375.avi	80543	2691.8693	675	576													Open Water			Open					46.9
POC13003_L375.avi	80543	2691.8693	944	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC13003_L375.avi	80543	2691.8693	136	960													Open Water			Open					46.6
POC13003_L375.avi	80543	2691.8693	405	960													Open Water			Open					15.5
POC13003_L375.avi	80543	2691.8693	675	960													Open Water			Open					15.5
POC13003_L375.avi	80543	2691.8693	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.6
POC13003_L375.avi	80543	2691.8693	136	1344													Open Water			Open					64.3
POC13003_L375.avi	80543	2691.8693	405	1344													Open Water			Open					46.9
POC13003_L375.avi	80543	2691.8693	675	1344													Open Water			Open					46.9
POC13003_L375.avi	80543	2691.8693	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC13003_L375.avi	80543	2691.8693	136	1727													Open Water			Open					100
POC13003_L375.avi	80543	2691.8693	405	1727													Open Water			Open					89.8
POC13003_L375.avi	80543	2691.8693	675	1727													Open Water			Open					89.8
POC13003_L375.avi	80543	2691.8693	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC13004_L367.avi	93771	2791.152	136	193													Open Water			Open					100
POC13004_L367.avi	93771	2791.152	405	193													Open Water			Open					89.8
POC13004_L367.avi	93771	2791.152	675	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	Bioturbated		82001015	89.8
POC13004_L367.avi	93771	2791.152	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC13004_L367.avi	93771	2791.152	136	576													Open Water			Open					64.3
POC13004_L367.avi	93771	2791.152	405	576													Open Water			Open					46.9
POC13004_L367.avi	93771	2791.152	675	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.9
POC13004_L367.avi	93771	2791.152	944	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	Bioturbated		82001015	64.3
POC13004_L367.avi	93771	2791.152	136	960													Open Water			Open					46.6
POC13004_L367.avi	93771	2791.152	405	960													Open Water			Open					15.5
POC13004_L367.avi	93771	2791.152	675	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	15.5
POC13004_L367.avi	93771	2791.152	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.6
POC13004_L367.avi	93771	2791.152	136	1344													Open Water			Open					64.3
POC13004_L367.avi	93771	2791.152	405	1344													Open Water			Open					46.9
POC13004_L367.avi	93771	2791.152	675	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.9
POC13004_L367.avi	93771	2791.152	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC13004_L367.avi	93771	2791.152	136	1727													Open Water			Open					100
POC13004_L367.avi	93771	2791.152	405	1727													Open Water			Open					89.8
POC13004_L367.avi	93771	2791.152	675	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	Bioturbated		82001015	89.8
POC13004_L367.avi	93771	2791.152	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC13005_L371.avi	23078	2842.5993	136	193													Open Water			Open					100
POC13005_L371.avi	23078	2842.5993	405	193													Open Water			Open					89.8
POC13005_L371.avi	23078	2842.5993	675	193													Open Water			Open					89.8
POC13005_L371.avi	23078	2842.5993	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC13005_L371.avi	23078	2842.5993	136	576													Open Water			Open					64.3
POC13005_L371.avi	23078	2842.5993	405	576													Open Water			Open					46.9
POC13005_L371.avi	23078	2842.5993	675	576													Open Water			Open					46.9
POC13005_L371.avi	23078	2842.5993	944	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	Bioturbated		82001015	64.3
POC13005_L371.avi	23078	2842.5993	136	960													Open Water			Open					46.6
POC13005_L371.avi	23078	2842.5993	405	960													Open Water			Open					15.5
POC13005_L371.avi	23078	2842.5993	675	960													Open Water			Open					15.5
POC13005_L371.avi	23078	2842.5993	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.6
POC13005_L371.avi	23078	2842.5993	136	1344													Open Water			Open					64.3
POC13005_L371.avi	23078	2842.5993	405	1344													Open Water			Open					46.9
POC13005_L371.avi	23078	2842.5993	675	1344													Open Water			Open					46.9
POC13005_L371.avi	23078	2842.5993	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC13005_L371.avi	23078	2842.5993	136	1727													Open Water			Open					100
POC13005_L371.avi	23078	2842.5993	405	1727													Open Water			Open					89.8
POC13005_L371.avi	23078	2842.5993	675	1727													Open Water			Open					89.8
POC13005_L371.avi	23078	2842.5993	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC13007_L378.avi	18130	699.0807	136	193													Open Water			Open					100
POC13007_L378.avi	18130	699.0807	405	193													Open Water			Open					89.8
POC13007_L378.avi	18130	699.0807	675	193													Open Water			Open					89.8
POC13007_L378.avi	18130	699.0807	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC13007_L378.avi	18130	699.0807	136	576													Open Water			Open					64.3
POC13007_L378.avi	18130	699.0807	405	576													Open Water			Open					46.9
POC13007_L378.avi	18130	699.0807	675	576													Open Water			Open					46.9
POC13007_L378.avi	18130	699.0807	944	576													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	Bioturbated		82001015	64.3
POC13007_L378.avi	18130	699.0807	136	960													Open Water			Open					46.6
POC13007_L378.avi	18130	699.0807	405	960													Open Water			Open					15.5
POC13007_L378.avi	18130	699.0807	675	960													Open Water			Open					15.5
POC13007_L378.avi	18130	699.0807	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.6
POC13007_L378.avi	18130	699.0807	136	1344													Open Water			Open					64.3
POC13007_L378.avi	18130	699.0807	405	1344													Open Water			Open					46.9
POC13007_L378.avi	18130	699.0807	675	1344													Open Water			Open					46.9
POC13007_L378.avi	18130	699.0807	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC13007_L378.avi	18130	699.0807	136	1727													Open Water			Open					100
POC13007_L378.avi	18130	699.0807	405	1727													Open Water			Open					89.8
POC13007_L378.avi	18130	699.0807	675	1727													Open Water			Open					89.8
POC13007_L378.avi	18130	699.0807	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC13008_R373.avi	17387	788.4973	136	193													Open Water			Open					100
POC13008_R373.avi	17387	788.4973	405	193													Open Water			Open					89.8
POC13008_R373.avi	17387	788.4973	675	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	89.8
POC13008_R373.avi	17387	788.4973	944	193													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	Bioturbated		82001014	100
POC13008_R373.avi	17387	788.4973	136	576													Open Water			Open					64.3
POC13008_R373.avi	17387	788.4973	405	576													Open Water			Open					46.9
POC13008_R373.avi	17387	788.4973	675	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.9
POC13008_R373.avi	17387	788.4973	944	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	Bioturbated		82001014	64.3
POC13008_R373.avi	17387	788.4973	136	960													Open Water			Open					46.6
POC13008_R373.avi	17387	788.4973	405	960													Open Water			Open					15.5
POC13008_R373.avi	17387	788.4973	675	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	15.5
POC13008_R373.avi	17387	788.4973	944	960													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	Bioturbated		82001014	46.6
POC13008_R373.avi	17387	788.4973	136	1344													Open Water			Open					64.3
POC13008_R373.avi	17387	788.4973	405	1344													Open Water			Open					46.9
POC13008_R373.avi	17387	788.4973	675	1344													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	Bioturbated		82001015	46.9
POC13008_R373.avi	17387	788.4973	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	Bioturbated		82001015	64.3
POC13008_R373.avi	17387	788.4973	136	1727													Open Water			Open					100
POC13008_R373.avi	17387	788.4973	405	1727													Open Water			Open					89.8
POC13008_R373.avi	17387	788.4973	675	1727													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	Bioturbated		82001015	89.8
POC13008_R373.avi	17387	788.4973	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC13009_L375.avi	19975	887.7807	136	193													Open Water			Open					100
POC13009_L375.avi	19975	887.7807	405	193													Open Water			Open					89.8
POC13009_L375.avi	19975	887.7807	675	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	89.8
POC13009_L375.avi	19975	887.7807	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC13009_L375.avi	19975	887.7807	136	576													Open Water			Open					64.3
POC13009_L375.avi	19975	887.7807	405	576													Open Water			Open					46.9
POC13009_L375.avi	19975	887.7807	675	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	Bioturbated		82001015	46.9
POC13009_L375.avi	19975	887.7807	944	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC13009_L375.avi	19975	887.7807	136	960													Open Water			Open					46.6
POC13009_L375.avi	19975	887.7807	405	960													Open Water			Open					15.5
POC13009_L375.avi	19975	887.7807	675	960													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	Bioturbated		82001015	15.5
POC13009_L375.avi	19975	887.7807	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.6
POC13009_L375.avi	19975	887.7807	136	1344													Open Water			Open					64.3
POC13009_L375.avi	19975	887.7807	405	1344													Open Water			Open					46.9
POC13009_L375.avi	19975	887.7807	675	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.9
POC13009_L375.avi	19975	887.7807	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC13009_L375.avi	19975	887.7807	136	1727													Open Water			Open					100
POC13009_L375.avi	19975	887.7807	405	1727													Open Water			Open					89.8
POC13009_L375.avi	19975	887.7807	675	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	89.8
POC13009_L375.avi	19975	887.7807	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC13010_L368.avi	87786	4719.372	136	193													Open Water			Open					100
POC13010_L368.avi	87786	4719.372	405	193													Open Water			Open					89.8
POC13010_L368.avi	87786	4719.372	675	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	89.8
POC13010_L368.avi	87786	4719.372	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC13010_L368.avi	87786	4719.372	136	576													Open Water			Open					64.3
POC13010_L368.avi	87786	4719.372	405	576													Open Water			Open					46.9
POC13010_L368.avi	87786	4719.372	675	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.9
POC13010_L368.avi	87786	4719.372	944	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC13010_L368.avi	87786	4719.372	136	960													Open Water			Open					46.6
POC13010_L368.avi	87786	4719.372	405	960													Open Water			Open					15.5
POC13010_L368.avi	87786	4719.372	675	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	15.5
POC13010_L368.avi	87786	4719.372	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.6
POC13010_L368.avi	87786	4719.372	136	1344													Open Water			Open					64.3
POC13010_L368.avi	87786	4719.372	405	1344													Open Water			Open					46.9
POC13010_L368.avi	87786	4719.372	675	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.9
POC13010_L368.avi	87786	4719.372	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC13010_L368.avi	87786	4719.372	136	1727													Open Water			Open					100
POC13010_L368.avi	87786	4719.372	405	1727													Open Water			Open					89.8
POC13010_L368.avi	87786	4719.372	675	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	Bioturbated		82001015	89.8
POC13010_L368.avi	87786	4719.372	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC24006_L367.avi	27744	5175.7553	136	193													Open Water			Open					100
POC24006_L367.avi	27744	5175.7553	405	193													Open Water			Open					89.8
POC24006_L367.avi	27744	5175.7553	675	193													Open Water			Open					89.8
POC24006_L367.avi	27744	5175.7553	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC24006_L367.avi	27744	5175.7553	136	576													Open Water			Open					64.3
POC24006_L367.avi	27744	5175.7553	405	576													Open Water			Open					46.9
POC24006_L367.avi	27744	5175.7553	675	576													Open Water			Open					46.9
POC24006_L367.avi	27744	5175.7553	944	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC24006_L367.avi	27744	5175.7553	136	960													Open Water			Open					46.6
POC24006_L367.avi	27744	5175.7553	405	960													Open Water			Open					15.5
POC24006_L367.avi	27744	5175.7553	675	960													Open Water			Open					15.5
POC24006_L367.avi	27744	5175.7553	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.6
POC24006_L367.avi	27744	5175.7553	136	1344													Open Water			Open					64.3
POC24006_L367.avi	27744	5175.7553	405	1344													Open Water			Open					46.9
POC24006_L367.avi	27744	5175.7553	675	1344													Open Water			Open					46.9
POC24006_L367.avi	27744	5175.7553	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC24006_L367.avi	27744	5175.7553	136	1727													Open Water			Open					100
POC24006_L367.avi	27744	5175.7553	405	1727													Open Water			Open					89.8
POC24006_L367.avi	27744	5175.7553	675	1727													Open Water			Open					89.8
POC24006_L367.avi	27744	5175.7553	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC24007_L371.avi	80823	5291.1413	136	193													Open Water			Open					100
POC24007_L371.avi	80823	5291.1413	405	193													Open Water			Open					89.8
POC24007_L371.avi	80823	5291.1413	675	193													Open Water			Open					89.8
POC24007_L371.avi	80823	5291.1413	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	Bioturbated		82001015	100
POC24007_L371.avi	80823	5291.1413	136	576													Open Water			Open					64.3
POC24007_L371.avi	80823	5291.1413	405	576													Open Water			Open					46.9
POC24007_L371.avi	80823	5291.1413	675	576													Open Water			Open					46.9
POC24007_L371.avi	80823	5291.1413	944	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	Bioturbated		82001015	64.3
POC24007_L371.avi	80823	5291.1413	136	960													Open Water			Open					46.6
POC24007_L371.avi	80823	5291.1413	405	960													Open Water			Open					15.5
POC24007_L371.avi	80823	5291.1413	675	960													Open Water			Open					15.5
POC24007_L371.avi	80823	5291.1413	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	Bioturbated		82001015	46.6
POC24007_L371.avi	80823	5291.1413	136	1344													Open Water			Open					64.3
POC24007_L371.avi	80823	5291.1413	405	1344													Open Water			Open					46.9
POC24007_L371.avi	80823	5291.1413	675	1344													Open Water			Open					46.9
POC24007_L371.avi	80823	5291.1413	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	Bioturbated		82001015	64.3
POC24007_L371.avi	80823	5291.1413	136	1727													Open Water			Open					100
POC24007_L371.avi	80823	5291.1413	405	1727													Open Water			Open					89.8
POC24007_L371.avi	80823	5291.1413	675	1727													Open Water			Open					89.8
POC24007_L371.avi	80823	5291.1413	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC24008_L377.avi	53669	5360.0467	136	193													Open Water			Open					100
POC24008_L377.avi	53669	5360.0467	405	193													Open Water			Open					89.8
POC24008_L377.avi	53669	5360.0467	675	193													Open Water			Open					89.8
POC24008_L377.avi	53669	5360.0467	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	2D	Ripples (<10cm height)	82001015	100
POC24008_L377.avi	53669	5360.0467	136	576													Open Water			Open					64.3
POC24008_L377.avi	53669	5360.0467	405	576													Open Water			Open					46.9
POC24008_L377.avi	53669	5360.0467	675	576													Open Water			Open					46.9
POC24008_L377.avi	53669	5360.0467	944	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	2D	Ripples (<10cm height)	82001015	64.3
POC24008_L377.avi	53669	5360.0467	136	960													Open Water			Open					46.6
POC24008_L377.avi	53669	5360.0467	405	960													Open Water			Open					15.5
POC24008_L377.avi	53669	5360.0467	675	960													Open Water			Open					15.5
POC24008_L377.avi	53669	5360.0467	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	2D	Ripples (<10cm height)	82001015	46.6
POC24008_L377.avi	53669	5360.0467	136	1344													Open Water			Open					64.3
POC24008_L377.avi	53669	5360.0467	405	1344													Open Water			Open					46.9
POC24008_L377.avi	53669	5360.0467	675	1344													Open Water			Open					46.9
POC24008_L377.avi	53669	5360.0467	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	2D	Ripples (<10cm height)	82001015	64.3
POC24008_L377.avi	53669	5360.0467	136	1727													Open Water			Open					100
POC24008_L377.avi	53669	5360.0467	405	1727													Open Water			Open					89.8
POC24008_L377.avi	53669	5360.0467	675	1727													Open Water			Open					89.8
POC24008_L377.avi	53669	5360.0467	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	2D	Ripples (<10cm height)	82001015	100
POC24009_L374.avi	35904	5443.5627	136	193													Open Water			Open					100
POC24009_L374.avi	35904	5443.5627	405	193													Open Water			Open					89.8
POC24009_L374.avi	35904	5443.5627	675	193													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	89.8
POC24009_L374.avi	35904	5443.5627	944	193													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	100
POC24009_L374.avi	35904	5443.5627	136	576													Open Water			Open					64.3
POC24009_L374.avi	35904	5443.5627	405	576													Open Water			Open					46.9
POC24009_L374.avi	35904	5443.5627	675	576													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	46.9
POC24009_L374.avi	35904	5443.5627	944	576													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	64.3
POC24009_L374.avi	35904	5443.5627	136	960													Open Water			Open					46.6
POC24009_L374.avi	35904	5443.5627	405	960													Open Water			Open					15.5
POC24009_L374.avi	35904	5443.5627	675	960													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	15.5
POC24009_L374.avi	35904	5443.5627	944	960													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	46.6
POC24009_L374.avi	35904	5443.5627	136	1344													Open Water			Open					64.3
POC24009_L374.avi	35904	5443.5627	405	1344													Open Water			Open					46.9
POC24009_L374.avi	35904	5443.5627	675	1344													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	46.9
POC24009_L374.avi	35904	5443.5627	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	3D	Ripples (<10cm height)	82001015	64.3
POC24009_L374.avi	35904	5443.5627	136	1727													Open Water			Open					100
