OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
POC12003	25	0	914.38510	102.76119	1068.98111	37.27612
POC12003	25	1	703.84995	71.52985	884.63694	3.02239
POC12003	26	0	136.99895	217.61194	228.66737	180.33582
POC12003	26	1	534.90031	179.32836	594.33368	128.95522
POC12003	27	0	1047.63903	78.58209	545.98111	30.22388
POC12003	27	1	664.84785	38.28358	48.35257	12.08955
POC12003	28	0	849.89691	192.98969	1094.84536	112.57732
POC12003	28	1	1540.20619	143.50515	1859.38144	1.23711
POC12003	29	0	413.01154	290.14925	705.14166	233.73134
POC12003	29	1	165.20462	243.80597	473.45226	195.44776
POC12003	30	0	1055.69780	217.61194	1315.59286	130.97015
POC12003	30	1	836.09654	193.43284	1091.96222	120.89552
POC12003	31	0	656.78909	276.04478	777.67051	217.61194
POC12003	31	1	304.21826	290.14925	417.04092	241.79104
POC12003	32	0	892.50787	257.91045	1136.28541	177.31343
POC12003	32	1	648.73033	203.50746	906.61070	135.00000
POC12003	33	0	830.05247	280.07463	892.50787	205.52239
POC12003	33	1	503.67261	203.50746	529.86359	147.08955
POC12003	34	0	1089.94753	104.77612	1104.05037	20.14925
POC12003	35	0	670.53200	188.39552	862.63589	123.91791
POC12003	35	1	376.38720	131.97761	629.93914	86.64179
POC12003	36	0	1706.44281	6.04478	1774.94229	8.05970
POC12003	37	0	731.33263	354.62687	1023.46275	280.07463
POC12003	38	0	1633.91396	112.83582	1208.81427	34.25373
POC12003	39	0	638.65687	338.50746	795.80273	272.01493
POC12003	39	1	338.46800	300.22388	487.55509	243.80597
POC12003	40	0	328.39454	165.22388	185.35152	159.17910
POC12003	41	0	130.95488	354.62687	364.65897	308.28358
POC12003	42	0	1607.72298	257.91045	1901.86779	124.92537
POC12003	42	1	1313.57817	241.79104	1555.34103	132.98507
POC12003	43	0	1196.72613	231.71642	1494.90031	128.95522
POC12003	44	0	1186.65268	116.86567	1388.12172	22.16418
POC12003	44	1	906.61070	98.73134	1089.94753	20.14925
POC12003	45	0	914.66946	74.55224	1130.24134	2.01493
POC12003	46	0	1156.70103	337.73196	1371.95876	249.89691
POC12003	46	1	946.39175	309.27835	1165.36082	223.91753
POC12003	47	0	251.83631	213.58209	381.78384	179.32836
POC12003	47	1	42.30850	195.44776	159.16055	181.34328
POC12003	48	0	2.47423	336.49485	267.21649	294.43299
POC12003	48	1	179.38144	357.52577	437.93814	304.32990
POC13008	0	0	935.89182	763.66133	700.99163	759.95423
POC13008	1	0	1915.05473	490.57208	1408.16484	490.57208
POC13008	1	1	1210.35415	432.49428	710.88216	432.49428
POC13008	2	0	1712.48688	185.37313	1861.57398	155.14925
POC13008	2	1	1466.69465	163.20896	1649.02413	145.07463
POC13008	3	0	451.25563	139.63387	395.62138	176.70481
POC13008	3	1	849.34965	190.29748	786.29749	190.29748
POC13008	4	0	786.29749	98.85584	637.93947	122.33410
POC13008	5	0	165.66645	42.01373	128.57695	79.08467
POC13008	6	0	607.92235	19.14179	650.17314	45.33582
POC13008	6	1	800.32529	54.40299	807.31899	72.53731
POC13008	7	0	0.00000	36.26866	20.14690	106.79104
POC13008	7	1	336.45331	60.44776	257.88038	110.82090
POC13008	8	0	459.34942	56.41791	390.84995	92.68657
POC13008	9	0	197.43966	30.22388	64.47009	90.67164
POC13008	9	1	886.46380	108.80597	959.40084	115.85821
POC13008	10	0	801.13329	84.02746	864.18545	96.38444
POC11012	0	0	511.69268	408.46154	548.57143	422.30769
POC11012	0	1	728.35534	429.23077	735.27011	438.46154
POC11012	1	0	792.89316	528.46154	834.38175	537.69231
POC11012	1	1	974.98199	551.53846	998.03121	546.92308
POC11012	2	0	1106.36255	510.00000	880.48019	512.30769
POC11012	2	1	1484.36975	429.23077	1237.74310	426.92308
POC11012	3	0	643.07323	662.30769	739.87995	664.61538
POC11012	4	0	921.96879	710.76923	714.52581	724.61538
POC11012	5	0	767.53902	371.53846	638.46339	380.76923
POC11012	5	1	1044.12965	383.07692	1021.08043	383.07692
POC11012	6	0	1707.94718	625.38462	1802.44898	634.61538
POC11012	7	0	758.31933	706.15385	622.32893	708.46154
POC11012	7	1	951.93277	680.76923	889.69988	685.38462
POC11012	8	0	1468.23529	168.46154	1479.75990	138.46154
POC11012	9	0	767.53902	745.38462	518.60744	733.84615
POC11012	9	1	988.81152	666.92308	887.39496	673.84615
POC11012	10	0	1848.54742	343.84615	1574.26170	348.46154
POC11012	10	1	1565.04202	297.69231	1320.72029	290.76923
POC11012	11	0	1359.90396	627.69231	1163.98559	634.61538
POC11012	11	1	1147.85114	565.38462	1037.21489	572.30769
POC11012	12	0	578.53541	634.61538	265.06603	634.61538
POC11012	12	1	705.30612	526.15385	495.55822	528.46154
POC11012	13	0	802.11285	593.07692	797.50300	595.38462
POC11012	14	0	1701.03241	470.76923	1751.74070	475.38462
POC11012	15	0	1424.44178	641.53846	1187.03481	653.07692
POC11012	16	0	1456.71068	505.38462	1212.38896	516.92308
POC11012	17	0	1062.56903	643.84615	859.73589	655.38462
POC11012	18	0	1233.13325	657.69231	1311.50060	671.53846
POC11012	18	1	712.22089	676.15385	756.01441	676.15385
POC11015	0	0	403.03928	837.80320	165.66645	771.07551
POC11015	1	0	618.15840	1004.62243	9.89053	944.07323
POC11015	2	0	1648.01679	1033.65672	28.20567	1021.56716
POC11015	3	0	1320.38635	756.24714	871.60335	772.31121
POC11015	3	1	1868.07469	507.87185	1413.11011	567.18535
POC11015	4	0	656.78909	473.50746	449.27597	467.46269
POC11015	4	1	902.58132	394.92537	711.18573	396.94030
POC11015	5	0	1118.15320	398.95522	961.00735	402.98507
POC11015	5	1	1424.38615	394.92537	1283.35782	415.07463
POC11015	6	0	1196.72613	521.86567	1154.41763	535.97015
POC11015	6	1	1428.41553	531.94030	1376.03358	564.17910
POC11015	7	0	1486.00944	296.72015	1314.94019	322.19403
POC11015	7	1	1734.14481	257.85075	1514.89822	281.89552
POC11015	8	0	683.19307	507.63806	534.50997	492.88060
POC11015	8	1	970.86884	499.13806	794.90871	502.95522
POC11015	9	0	1518.05352	324.81343	1370.54565	345.91045
POC11015	9	1	1729.59601	301.64179	1474.97377	337.17910
POC11015	10	0	1148.72508	557.65672	1083.18258	570.70149
POC11015	10	1	1337.17314	552.99254	1268.84470	578.59701
POC11015	11	0	846.41763	564.08955	743.01679	557.95522
POC11015	11	1	1082.64008	550.48881	926.85729	559.46642
POC11015	12	0	179.26594	580.77803	1.23632	538.76430
POC11015	12	1	404.27560	526.40732	273.22601	496.75057
POC11015	13	0	1760.51513	349.70252	1263.51578	389.24485
POC11015	13	1	1746.91565	55.60641	1356.23954	67.96339
POC11015	14	0	597.14102	109.97712	723.24533	92.67735
POC11015	15	0	1447.72698	327.45995	1380.96587	313.86728
POC12010	0	0	483.83193	408.00000	401.05642	454.00000
POC12010	0	1	547.21729	402.23077	459.83193	445.92308
POC12010	1	0	926.80912	775.61538	961.71068	818.07692
POC12010	1	1	876.10084	791.76923	919.06963	833.07692
POC12010	2	0	25.35414	602.30769	421.80072	613.84615
POC12010	3	0	1668.76351	177.69231	1864.68187	196.15385
POC12010	3	1	1260.78271	198.46154	1382.95318	221.53846
POC12010	4	0	288.11525	602.30769	527.82713	623.07692
POC12010	4	1	599.27971	586.15385	815.94238	616.15385
POC12010	5	0	1392.17287	545.46154	1589.24370	597.00000
POC12010	5	1	1639.95198	520.07692	1880.81633	579.69231
POC12010	6	0	168.25930	388.46154	424.10564	427.30769
POC12010	6	1	36.87875	382.69231	308.85954	419.23077
POC12010	7	0	311.16447	646.15385	48.40336	683.07692
POC12010	7	1	601.58463	528.46154	407.97119	576.92308
POC12010	8	0	1364.51381	403.84615	1283.84154	447.69231
POC12010	8	1	940.40816	417.69231	945.01801	454.61538
POC12010	9	0	719.13565	466.15385	836.68667	500.76923
POC12010	9	1	497.86315	493.84615	599.27971	523.84615
POC12010	10	0	396.44658	396.00000	569.31573	424.61538
POC12010	10	1	176.32653	408.69231	375.70228	442.23077
POC12010	11	0	845.90636	420.23077	713.37335	465.30769
POC12010	11	1	664.96999	441.00000	555.48619	489.53846
POC12010	12	0	1093.32893	113.07692	1234.65666	137.30769
POC12010	12	1	895.10564	140.76923	1020.29892	177.69231
POC12010	13	0	545.42377	340.61538	827.10084	368.61538
POC12010	13	1	409.43337	325.61538	685.34814	360.53846
POC12010	14	0	719.13565	341.53846	988.98319	376.46154
POC12010	14	1	578.53541	325.38462	851.84034	366.07692
POC12010	15	0	1216.99880	486.92308	656.90276	544.61538
POC12010	15	1	500.16807	703.84615	156.73469	738.46154
POC12010	16	0	1359.90396	678.46154	845.90636	768.46154
POC12010	16	1	751.40456	258.46154	477.11885	304.61538
POC12010	17	0	567.01080	616.15385	758.31933	639.23077
POC12010	17	1	82.97719	646.15385	306.55462	660.00000
POC12010	18	0	523.21729	692.30769	730.66026	710.76923
POC12010	18	1	716.83073	678.46154	935.79832	701.53846
POC26003	0	0	1652.62905	632.30769	1516.63866	600.00000
POC26003	1	0	1138.63145	466.15385	1154.76591	440.76923
POC26003	1	1	1820.88836	484.61538	1774.78992	450.00000
POC26003	2	0	1373.73349	738.46154	1143.24130	724.61538
POC26003	2	1	1641.10444	745.38462	1396.78271	743.07692
POC26003	3	0	1256.18247	690.00000	889.69988	687.69231
POC26003	3	1	1560.43217	664.61538	1161.68067	662.30769
POC26003	4	0	1352.98920	856.15385	998.03121	867.69231
POC26003	4	1	1701.03241	807.69231	1304.58583	800.76923
POC26003	5	0	820.55222	685.38462	636.15846	666.92308
POC26003	5	1	1221.60864	597.69231	1027.99520	581.53846
POC26003	6	0	675.34214	736.15385	474.81393	736.15385
POC26003	7	0	1099.44778	736.15385	511.69268	752.30769
POC26003	8	0	1860.07203	690.00000	1754.04562	666.92308
POC26003	9	0	698.39136	597.69231	880.48019	579.23077
POC26003	10	0	301.94478	655.38462	131.38055	660.00000
POC26003	10	1	1076.39856	657.69231	1000.33613	641.53846
POC26003	11	0	1786.31453	743.07692	1539.68788	733.84615
POC26003	12	0	1210.08403	729.23077	799.80792	733.84615
POC26003	13	0	1219.30372	759.23077	799.80792	759.23077
POC26003	14	0	1203.16927	747.69231	790.58824	745.38462
POC26003	15	0	1216.99880	745.38462	813.63745	745.38462
POC26003	16	0	1701.03241	648.46154	1604.22569	630.00000
POC26003	17	0	1528.16327	484.61538	1463.62545	468.46154
POC26003	17	1	1825.49820	516.92308	1751.74070	507.69231
POC26003	18	0	1689.50780	810.00000	1373.73349	823.84615
POC26003	19	0	1228.52341	738.46154	792.89316	747.69231
POC26003	20	0	1212.38896	733.84615	767.53902	743.07692
POC26001	0	0	852.82113	500.76923	396.44658	450.00000
POC26001	0	1	1376.03842	816.92308	806.72269	747.69231
POC26001	1	0	1401.39256	745.38462	1150.15606	685.38462
POC26001	1	1	970.37215	701.53846	838.99160	634.61538
POC26001	2	0	1053.34934	759.23077	732.96519	692.30769
POC26001	2	1	534.74190	720.00000	283.50540	643.84615
POC26001	3	0	956.54262	696.92308	742.18487	623.07692
POC26001	3	1	732.96519	650.76923	560.09604	583.84615
POC26001	4	0	1295.36615	759.23077	981.89676	696.92308
POC26001	4	1	1083.31333	743.07692	795.19808	671.53846
POC26001	5	0	781.36855	830.76923	368.78752	756.92308
POC26001	5	1	541.65666	819.23077	138.29532	747.69231
POC26001	6	0	1124.80192	833.07692	603.88956	761.53846
POC26001	7	0	1168.59544	786.92308	698.39136	724.61538
POC26001	8	0	1170.90036	803.07692	691.47659	743.07692
POC26001	9	0	1152.46098	773.07692	700.69628	703.84615
POC26001	10	0	797.50300	655.38462	573.92557	579.23077
POC26001	10	1	366.48259	685.38462	87.58703	616.15385
POC26001	11	0	1435.96639	486.92308	868.95558	429.23077
POC26001	11	1	1163.98559	510.00000	555.48619	463.84615
POC26001	12	0	1293.06122	166.15385	1143.24130	78.46154
POC26001	12	1	1106.36255	233.07692	1014.16567	163.84615
POC26001	13	0	1539.68788	433.84615	1382.95318	353.07692
POC26001	13	1	1309.19568	403.84615	1152.46098	336.92308
POC26001	14	0	1696.42257	426.92308	1574.26170	339.23077
POC26001	14	1	1484.36975	399.23077	1373.73349	318.46154
POC26001	15	0	1744.82593	154.61538	1804.75390	16.15385
POC26001	16	0	1581.17647	168.46154	1664.15366	53.07692
POC26001	17	0	1657.23890	454.61538	1500.50420	371.53846
POC26001	18	0	1830.10804	669.23077	1479.75990	604.61538
POC26001	19	0	1687.20288	505.38462	1318.41537	431.53846
POC26001	20	0	1166.29052	810.00000	638.46339	747.69231
POC26001	21	0	1138.63145	803.07692	613.10924	750.00000
POC26001	22	0	1136.32653	819.23077	594.66987	756.92308
POC26001	23	0	1166.29052	791.53846	668.42737	724.61538
POC26001	24	0	1781.70468	514.61538	1376.03842	436.15385
POC26001	25	0	1341.46459	357.69231	1014.16567	293.07692
POC26001	26	0	1525.85834	600.00000	1355.29412	533.07692
POC26001	26	1	290.42017	609.23077	73.75750	544.61538
POC25001	0	0	1053.34934	743.07692	670.73229	680.76923
POC25001	1	0	1154.76591	814.61538	806.72269	752.30769
POC25001	2	0	1060.26411	743.07692	848.21128	671.53846
POC25001	3	0	1104.05762	784.61538	827.46699	724.61538
POC25001	3	1	1396.78271	694.61538	1094.83794	613.84615
POC25001	4	0	1468.23529	664.61538	1309.19568	606.92308
POC25001	4	1	1887.73109	696.92308	1751.74070	636.92308
POC25001	5	0	1283.84154	553.84615	1482.06483	473.07692
POC25001	6	0	205.13806	256.15385	55.31813	219.23077
POC25001	6	1	479.42377	267.69231	324.99400	219.23077
POC25001	7	0	1567.34694	553.84615	1687.20288	480.00000
POC24007	0	0	837.44298	966.76923	374.91236	1008.84615
POC24007	0	1	752.16086	994.84615	251.21489	1034.61538
POC24007	1	0	636.15846	720.00000	297.33493	750.00000
POC24007	2	0	1007.25090	916.15385	472.50900	994.61538
POC24007	2	1	1694.11765	978.46154	926.57863	1066.15385
POC24007	3	0	744.48980	516.92308	567.01080	567.69231
POC24007	3	1	1159.37575	473.07692	901.22449	530.76923
POC24007	4	0	1246.96279	604.61538	723.74550	676.15385
POC24007	4	1	1903.86555	588.46154	1134.02161	673.84615
POC24007	5	0	387.22689	438.46154	539.35174	473.07692
POC24007	5	1	46.09844	420.00000	131.38055	459.23077
POC24007	6	0	555.48619	274.61538	753.70948	313.84615
POC24007	7	0	378.00720	466.15385	179.78391	507.69231
POC24007	8	0	592.36495	470.76923	562.40096	503.07692
POC24007	9	0	617.71909	422.30769	583.14526	466.15385
POC24007	9	1	1048.73950	470.76923	1007.25090	523.84615
POC12006	0	0	393.40206	616.31959	410.10309	590.80412
POC12006	0	1	426.80412	601.47423	454.02062	575.95876
POC12006	1	0	364.32990	689.92784	348.86598	645.85567
POC12006	1	1	394.02062	677.55670	405.15464	637.19588
POC12006	2	0	1355.87629	451.54639	1180.20619	463.91753
POC12006	2	1	1701.03093	493.60825	1396.70103	523.29897
POC12006	3	0	1519.17526	382.26804	1798.76289	411.95876
POC12006	3	1	1228.45361	388.45361	1440.00000	404.53608
POC12006	4	0	941.44330	403.29897	1183.91753	411.95876
POC12006	4	1	736.08247	358.76289	989.69072	364.94845
POC12006	5	0	974.84536	65.56701	1072.57732	69.27835
POC12006	5	1	1489.48454	123.71134	1646.59794	122.47423
POC12006	6	0	776.67261	220.63433	795.81532	224.66418
POC12006	6	1	1191.69885	441.26866	1136.29801	454.36567
POC12006	7	0	302.20357	350.59701	209.52781	346.56716
POC12006	8	0	183.09278	694.02062	2.47423	638.35052
POC12006	8	1	426.80412	455.25773	384.74227	437.93814
POC12006	9	0	562.09864	183.35821	44.32319	159.17910
POC12006	9	1	1277.31375	207.53731	904.59601	213.58209
POC12006	10	0	1247.56139	216.60448	1110.13536	218.61940
POC12006	10	1	838.57922	171.26866	830.09339	175.29851
POC12006	11	0	9.06611	309.29104	313.28437	303.23134
POC12006	11	1	335.44596	271.00746	592.31899	276.02985
POC12006	12	0	620.76915	445.02985	358.61490	436.18657
POC12006	12	1	1306.62854	442.05224	983.23924	446.05224
POC12006	13	0	681.89691	569.50515	876.50515	567.62887
POC12006	13	1	539.62887	576.92784	773.82474	563.29897
POC12006	14	0	235.05155	484.94845	37.11340	456.49485
POC12006	14	1	358.76289	337.73196	303.09278	321.64948
POC12006	15	0	835.05155	264.74227	771.95876	261.03093
POC12006	15	1	638.35052	185.56701	690.30928	188.04124
POC12006	16	0	1174.02062	758.35052	720.00000	755.87629
POC12006	16	1	1197.52577	540.61856	961.23711	545.56701
POC39004	0	0	774.45378	625.38462	654.59784	627.69231
POC39004	0	1	520.91236	574.61538	472.50900	574.61538
POC39004	1	0	848.21128	498.46154	993.42137	512.30769
POC39004	1	1	986.50660	484.61538	1117.88715	489.23077
POC39004	2	0	864.34574	466.15385	693.78151	475.38462
POC39004	2	1	640.76831	456.92308	410.27611	473.07692
POC39004	3	0	1380.64826	666.92308	1189.33974	692.30769
POC39004	3	1	1470.54022	590.76923	1355.29412	618.46154
POC39004	4	0	410.27611	537.69231	412.58103	540.00000
POC39004	5	0	1173.20528	770.76923	742.18487	780.00000
POC39004	6	0	1168.59544	736.15385	707.61104	733.84615
POC39004	7	0	1159.37575	743.07692	703.00120	736.15385
POC39004	8	0	1154.76591	722.30769	700.69628	708.46154
POC39004	9	0	1145.54622	694.61538	693.78151	690.00000
POC39004	10	0	1140.93637	669.23077	696.08643	664.61538
POC39004	11	0	1143.24130	641.53846	691.47659	630.00000
POC39004	12	0	1140.93637	595.38462	693.78151	593.07692
POC39004	13	0	387.22689	595.38462	447.15486	597.69231
POC39004	14	0	1069.48379	519.23077	760.62425	523.84615
POC39004	14	1	583.14526	401.53846	394.14166	413.07692
POC39004	15	0	1417.52701	600.00000	1369.12365	620.76923
POC39004	15	1	1071.78872	570.00000	1000.33613	579.23077
POC39004	16	0	1057.95918	609.23077	1101.75270	613.84615
POC39004	16	1	790.58824	606.92308	776.75870	627.69231
POC39004	17	0	1138.63145	784.61538	603.88956	780.00000
POC39004	18	0	1601.92077	768.46154	1364.51381	789.23077
POC39004	18	1	405.66627	463.84615	407.97119	484.61538
POC39004	19	0	1408.30732	588.46154	1253.87755	602.30769
POC38001	0	0	718.21665	836.47059	424.18605	748.70588
POC38001	0	1	348.08201	787.05882	63.45165	707.52941
POC38001	1	0	1233.13325	664.61538	1396.78271	595.38462
POC38001	1	1	1712.55702	632.30769	1892.34094	546.92308
POC38001	2	0	1281.53661	793.84615	811.33253	731.53846
POC38001	3	0	1272.31693	798.46154	779.06363	731.53846
POC38001	4	0	746.79472	793.84615	350.34814	720.84615
POC38001	4	1	528.98079	841.61538	53.01321	765.84615
POC38001	5	0	1827.80312	560.76923	901.22449	507.69231
POC38001	6	0	1371.42857	424.61538	1495.89436	339.23077
POC38001	6	1	384.92197	346.15385	590.06002	286.15385
POC38001	7	0	1465.93037	753.46154	1452.10084	676.84615
POC38001	7	1	1886.57863	761.53846	1901.56062	701.07692
POC25005	0	0	1052.35174	330.23077	923.22449	335.84615
POC25005	0	1	856.81753	330.61538	736.14166	333.53846
POC25005	1	0	486.33854	858.46154	20.74430	819.23077
POC25005	1	1	534.74190	777.69231	285.81032	752.30769
POC25005	2	0	1124.80192	530.76923	788.28331	537.69231
POC25005	2	1	809.02761	600.00000	649.98800	581.53846
POC25005	3	0	760.62425	470.76923	163.64946	454.61538
POC25005	3	1	767.53902	339.23077	366.48259	339.23077
POC25005	3	2	887.39496	304.61538	548.57143	306.92308
POC25005	3	3	1048.73950	293.07692	788.28331	295.38462
POC25005	4	0	1306.27731	396.84615	553.84274	406.30769
POC25005	4	1	1370.81513	373.38462	662.55822	388.23077
POC25005	5	0	788.28331	272.30769	857.43097	270.00000
POC25005	5	1	1016.47059	228.46154	1117.88715	237.69231
POC25005	6	0	1744.82593	309.23077	1514.33373	334.61538
POC25005	6	1	1429.05162	286.15385	1293.06122	306.92308
POC25005	7	0	1196.25450	438.46154	756.01441	454.61538
POC25005	8	0	926.57863	447.69231	216.66267	440.76923
POC25005	8	1	1240.04802	454.61538	756.01441	447.69231
POC25005	9	0	1270.01200	385.38462	670.73229	390.00000
POC25005	10	0	595.41056	153.30769	477.79352	156.15385
POC25005	10	1	673.77791	195.23077	577.28932	198.84615
POC25005	10	2	690.68067	197.53846	599.18607	203.07692
POC25005	10	3	710.27251	191.00000	636.06483	196.92308
POC25005	10	4	750.99280	177.53846	673.71188	179.23077
POC37002	0	0	670.50420	780.69231	363.68067	814.76923
POC37002	0	1	466.13445	783.76923	154.42977	806.84615
POC37002	1	0	523.21729	643.84615	94.50180	673.84615
POC37002	2	0	631.54862	657.69231	260.45618	694.61538
POC37002	3	0	278.89556	703.84615	32.26891	717.69231
POC37002	4	0	1152.46098	662.30769	873.56543	715.38462
POC37002	4	1	984.20168	703.84615	767.53902	747.69231
POC37002	5	0	622.32893	625.38462	776.75870	657.69231
POC37002	5	1	880.48019	586.15385	1000.33613	623.07692
POC37002	6	0	610.80432	729.23077	735.27011	750.00000
POC37002	6	1	214.35774	736.15385	338.82353	747.69231
POC37002	7	0	606.19448	177.69231	615.41417	235.38462
POC37002	7	1	214.35774	233.07692	269.67587	290.76923
POC13003	0	0	390.90559	747.12329	379.80732	671.91781
POC13003	0	1	44.39306	759.45205	27.12909	673.15068
POC13003	1	0	1106.82057	187.38806	1011.16579	100.74627
POC13003	1	1	1313.32634	131.97761	1199.53935	32.23881
POC13003	2	0	793.53620	225.67164	942.66632	151.11940
POC13003	2	1	935.57188	211.56716	1073.62120	131.97761
POC13003	3	0	1062.96724	547.39726	1006.24277	472.19178
POC13003	3	1	857.03276	565.89041	817.57225	491.91781
POC13003	4	0	737.41811	588.08219	760.84778	515.34247
POC13003	4	1	487.09056	591.78082	572.17726	527.67123
POC13003	5	0	298.17419	511.79104	108.79328	449.32836
POC13003	5	1	580.23085	481.56716	396.89402	421.11940
POC13003	6	0	1093.97692	449.32836	1323.65163	366.71642
POC13003	7	0	1799.15222	923.42466	637.53372	876.57534
POC13003	7	1	1326.85934	872.87671	670.82852	792.73973
POC13003	8	0	28.36224	585.61644	197.30250	650.95890
POC13003	9	0	789.75866	890.59701	38.27912	822.08955
POC13003	10	0	1085.91815	858.35821	759.53830	789.85075
POC13003	10	1	1458.63589	836.19403	1083.90346	779.77612
POC13003	11	0	70.28902	117.12329	373.64162	88.76712
POC13003	11	1	459.96146	176.30137	664.66281	122.05479
POC13003	12	0	1218.34297	664.52055	1314.52794	583.15068
POC13003	12	1	1517.99615	652.19178	1615.41426	581.91781
POC13003	13	0	582.04239	597.94521	668.36224	572.05479
POC12005	0	0	1803.71134	228.86598	1918.76289	129.89691
POC12005	0	1	378.55670	501.03093	361.23711	504.74227
POC12005	1	0	811.54639	710.10309	654.43299	701.44330
POC12005	2	0	1013.38930	894.62687	674.92130	892.61194
POC12005	3	0	906.61070	850.29851	735.36201	844.25373
POC12005	4	0	1157.93814	940.20619	763.29897	940.20619
POC12005	4	1	371.13402	732.37113	243.71134	734.84536
POC12005	5	0	209.07216	492.37113	411.95876	483.71134
POC12005	6	0	102.68041	296.90722	194.22680	322.88660
POC12005	6	1	623.50515	202.88660	716.28866	201.64948
POC12005	7	0	215.25773	444.12371	225.15464	461.44330
POC12005	7	1	624.74227	374.84536	597.52577	371.13402
POC12005	8	0	1088.06086	642.16418	731.33263	647.32090
POC12005	8	1	708.29171	594.81343	481.51102	597.95522
POC12005	9	0	1453.36201	659.00746	1485.07660	629.92537
POC12005	9	1	1175.33473	627.77612	1212.08604	607.76119
POC12005	10	0	1796.09654	787.64179	1511.22350	784.98507
POC12005	10	1	1374.01889	665.73881	1058.92550	668.11940
POC12005	11	0	1054.22980	637.67910	849.58447	637.27612
POC12005	11	1	783.25393	571.18657	652.14481	557.68657
POC12005	12	0	936.49485	616.08247	713.81443	611.13402
POC12005	12	1	512.16495	445.36082	403.29897	457.73196
POC12005	13	0	1421.58447	722.55224	1275.54669	709.79851
POC12005	13	1	1063.97692	608.70896	914.91710	612.07463
POC12005	14	0	1497.87723	655.91045	1470.69255	632.82836
POC12005	14	1	1216.82791	617.62687	1246.05456	593.53731
POC12005	15	0	578.21616	334.47761	400.92340	352.61194
POC12005	15	1	983.16894	203.50746	868.33158	193.43284
POC12005	16	0	1255.15215	429.17910	1177.29066	402.97015
POC12005	16	1	1517.06191	385.00746	1482.51626	348.56716
POC12005	17	0	1286.01154	403.08209	1304.45226	364.00000
POC12005	17	1	1544.89927	329.53731	1575.48793	280.70896
POC12005	18	0	1328.65979	435.46392	1234.63918	407.01031
POC12005	18	1	1068.86598	407.01031	1002.06186	388.45361
POC12004	0	0	928.88355	623.07692	573.92557	623.07692
POC12004	0	1	571.62065	666.92308	182.08884	653.07692
POC12004	1	0	673.03721	632.30769	615.41417	634.61538
POC12004	1	1	331.90876	639.23077	327.29892	636.92308
POC12004	2	0	1661.84874	253.84615	1456.71068	207.69231
POC12004	2	1	995.72629	309.23077	855.12605	316.15385
POC12004	3	0	841.29652	133.84615	862.04082	143.07692
POC12004	3	1	1251.57263	159.23077	1316.11044	143.07692
POC12004	4	0	1747.13085	565.38462	1645.71429	583.84615
POC12004	4	1	1212.38896	516.92308	1140.93637	510.00000
POC12004	5	0	1336.85474	726.92308	1092.53301	731.53846
POC12004	5	1	970.37215	620.76923	719.13565	636.92308
POC12004	6	0	1449.79592	73.84615	1726.38655	30.00000
POC12004	7	0	961.15246	64.61538	1212.38896	60.00000
POC12004	8	0	1385.25810	166.15385	1756.35054	133.84615
POC12004	9	0	1113.27731	87.69231	1500.50420	73.84615
POC12004	10	0	1219.30372	207.69231	1636.49460	186.92308
POC12004	10	1	935.79832	214.61538	1311.50060	210.00000
POC12004	11	0	1468.23529	99.23077	1131.71669	48.46154
POC12004	11	1	1004.94598	175.38462	815.94238	163.84615
POC12004	12	0	986.50660	413.07692	513.99760	417.69231
POC12004	12	1	1431.35654	743.07692	1101.75270	745.38462
POC12004	13	0	580.84034	694.61538	235.10204	680.76923
POC12004	14	0	1274.62185	715.38462	880.48019	722.30769
POC12004	14	1	530.13205	436.15385	248.93157	454.61538
POC12004	15	0	1885.42617	537.69231	1675.67827	583.84615
POC12004	15	1	1140.93637	438.46154	998.03121	443.07692
POC12004	16	0	903.52941	406.15385	751.40456	415.38462
POC12004	16	1	470.20408	249.23077	403.36134	270.00000
POC12004	17	0	1233.13325	932.30769	48.40336	978.46154
POC12004	17	1	1101.75270	676.15385	382.61705	715.38462
POC12004	18	0	910.44418	844.61538	456.37455	840.00000
POC12004	18	1	525.52221	782.30769	214.35774	759.23077
POC12004	19	0	1216.99880	406.15385	1090.22809	392.30769
POC12004	19	1	709.91597	336.92308	516.30252	330.00000
POC12004	20	0	50.70828	623.07692	85.28211	595.38462
POC12004	20	1	198.22329	576.92308	221.27251	563.07692
POC12004	20	2	525.52221	572.30769	463.28932	572.30769
POC12004	20	3	769.84394	639.23077	624.63385	662.30769
POC12004	21	0	795.19808	364.61538	795.19808	376.15385
POC12004	21	1	594.66987	436.15385	567.01080	447.69231
POC12004	22	0	198.22329	267.69231	345.73830	297.69231
POC12004	23	0	391.83673	147.69231	684.56182	177.69231
POC12004	23	1	142.90516	90.00000	435.63025	143.07692
POC12004	24	0	458.67947	237.69231	779.06363	258.46154
POC12004	24	1	179.78391	212.30769	546.26651	246.92308
POC12004	25	0	87.58703	184.61538	424.10564	235.38462
POC12004	25	1	336.51861	147.69231	652.29292	182.30769
POC12004	26	0	735.27011	80.76923	1113.27731	94.61538
POC12004	27	0	1341.46459	110.76923	1313.80552	85.38462
POC12004	27	1	880.48019	163.84615	878.17527	173.07692
POC12004	28	0	1899.25570	360.00000	1788.61945	364.61538
POC12004	28	1	1438.27131	346.15385	1283.84154	343.84615
POC12004	29	0	825.16206	177.69231	760.62425	189.23077
